res_id,type,cuisines 1,cuisines 2,cuisines 3,cuisines 4,cuisines 5,cuisines 6,cuisines 7,cuisines 8,city,latitude,longitude,average_cost_for_two,price_range,aggregate_rating,votes,photo_count,delivery,state
3400165,Café,Cafe,,,,,,,,Agra,27.16022813,78.04215297,650,2,2.4,27,21,0,Uttar Pradesh
3400690,Casual Dining,North Indian,Chinese,South Indian,,,,,,Agra,27.2144396,78.0181797,800,3,2.5,146,26,1,Uttar Pradesh
3401114,Quick Bites,North Indian,Chinese,,,,,,,Agra,27.15806628,78.0480773,350,2,2.5,26,2,0,Uttar Pradesh
3400615,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.22070618,77.93076184,600,2,2.6,22,15,1,Uttar Pradesh
3400040,Casual Dining,North Indian,Chinese,Continental,Mughlai,,,,,Agra,27.16074867,78.02837782,900,3,2.6,20,15,0,Uttar Pradesh
3400097,Casual Dining,North Indian,Chinese,South Indian,Fast Food,,,,,Agra,27.16877696,77.98416059,500,2,2.6,32,5,0,Uttar Pradesh
3400249,Casual Dining,North Indian,,,,,,,,Agra,27.16673907,78.01481724,750,3,2.6,13,13,1,Uttar Pradesh
3400012,Casual Dining,North Indian,Mughlai,Chinese,Continental,,,,,Agra,27.1664,78.03704167,800,3,2.6,14,27,0,Uttar Pradesh
3400009,Casual Dining,North Indian,Chinese,South Indian,,,,,,Agra,27.20830834,78.01251322,750,3,2.7,49,10,1,Uttar Pradesh
3401240,Quick Bites,North Indian,,,,,,,,Agra,27.1644016,78.0539436,300,1,2.7,46,13,1,Uttar Pradesh
18691005,Café,Chinese,Desserts,Fast Food,Sandwich,,,,,Agra,27.16017742,78.0114219,400,2,2.7,27,14,0,Uttar Pradesh
3400156,Quick Bites,Japanese,Korean,North Indian,,,,,,Agra,27.16916712,78.04205608,450,2,2.7,18,10,0,Uttar Pradesh
3400446,Dhaba,North Indian,,,,,,,,Agra,27.21090991,77.99881484,500,2,2.7,32,4,0,Uttar Pradesh
3401618,Quick Bites,North Indian,South Indian,Continental,Fast Food,,,,,Agra,27.2033965,77.9509368,400,2,2.7,15,0,1,Uttar Pradesh
3401026,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.1581862,78.05862308,700,2,2.7,14,3,1,Uttar Pradesh
3400380,Quick Bites,Mughlai,,,,,,,,Agra,27.18287027,78.00132673,600,2,2.7,14,2,0,Uttar Pradesh
3401452,Quick Bites,North Indian,Fast Food,,,,,,,Agra,27.1402993,78.0461844,200,1,2.7,18,0,0,Uttar Pradesh
3400606,Casual Dining,North Indian,South Indian,Chinese,,,,,,Agra,27.1548364,78.054323,300,1,2.7,10,5,0,Uttar Pradesh
18692290,Dessert Parlour,Beverages,Desserts,Ice Cream,,,,,,Agra,27.20154755,78.00773822,300,1,2.8,24,10,1,Uttar Pradesh
3401832,Confectionery,Bakery,Fast Food,,,,,,,Agra,27.1860251,77.9832446,200,1,2.8,23,8,0,Uttar Pradesh
3400098,Casual Dining,North Indian,Chinese,Continental,,,,,,Agra,27.16638611,78.03725556,900,3,2.8,18,23,0,Uttar Pradesh
3400132,Quick Bites,North Indian,,,,,,,,Agra,27.18292216,78.00166301,500,2,2.8,15,12,0,Uttar Pradesh
3401842,Quick Bites,Chinese,Momos,,,,,,,Agra,27.2048253,77.9546191,300,1,2.8,22,3,0,Uttar Pradesh
3400311,Casual Dining,North Indian,Chinese,Continental,,,,,,Agra,27.16906331,78.0418187,800,3,2.8,15,8,0,Uttar Pradesh
3400129,Quick Bites,North Indian,,,,,,,,Agra,27.18290606,78.00186452,500,2,2.8,10,12,0,Uttar Pradesh
3401096,Quick Bites,Chinese,North Indian,South Indian,,,,,,Agra,27.21329615,78.02653078,300,1,2.8,21,6,0,Uttar Pradesh
3400236,Dhaba,North Indian,,,,,,,,Agra,27.15912946,77.99262498,250,1,2.8,10,4,0,Uttar Pradesh
3400233,Casual Dining,North Indian,,,,,,,,Agra,27.1582402,77.9946715,400,2,2.8,10,18,0,Uttar Pradesh
3401554,Quick Bites,North Indian,,,,,,,,Agra,27.1703292,77.9829974,200,1,2.8,12,0,1,Uttar Pradesh
3401241,Dhaba,North Indian,,,,,,,,Agra,27.2073946,78.029056,300,1,2.9,133,11,1,Uttar Pradesh
3400241,Quick Bites,Fast Food,Desserts,,,,,,,Agra,27.16297132,77.98760254,200,1,2.9,47,14,1,Uttar Pradesh
18692076,Quick Bites,Indian,North Indian,,,,,,,Agra,27.18804442,77.98801158,400,2,2.9,47,14,1,Uttar Pradesh
3400632,Quick Bites,Fast Food,,,,,,,,Agra,27.18269579,77.96547834,500,2,2.9,42,7,1,Uttar Pradesh
3400262,Casual Dining,North Indian,Mughlai,,,,,,,Agra,27.19650979,78.00004461,500,2,2.9,35,10,0,Uttar Pradesh
3400135,Quick Bites,North Indian,Chinese,Continental,South Indian,,,,,Agra,27.17985019,77.98346624,500,2,2.9,37,17,1,Uttar Pradesh
3401143,Quick Bites,Cafe,,,,,,,,Agra,27.1612367,78.0599652,800,3,2.9,16,38,1,Uttar Pradesh
18885382,Quick Bites,Rajasthani,North Indian,,,,,,,Agra,27.202425,77.946974,200,1,2.9,22,2,1,Uttar Pradesh
3400151,Casual Dining,North Indian,,,,,,,,Agra,27.16363294,78.05350877,600,2,2.9,26,16,1,Uttar Pradesh
18926294,Quick Bites,Rajasthani,North Indian,,,,,,,Agra,27.214676,78.0195165,500,2,2.9,28,0,1,Uttar Pradesh
3400420,Café,Cafe,,,,,,,,Agra,27.15895346,78.01410578,300,1,2.9,23,11,0,Uttar Pradesh
3400134,Casual Dining,North Indian,Chinese,Continental,,,,,,Agra,27.16662393,78.03697564,650,2,2.9,18,17,0,Uttar Pradesh
3401147,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.202143,77.953974,500,2,2.9,16,9,1,Uttar Pradesh
3401901,Quick Bites,North Indian,,,,,,,,Agra,27.2031404,77.9528044,400,2,2.9,10,10,0,Uttar Pradesh
18691844,Quick Bites,Burger,Fast Food,,,,,,,Agra,27.18337967,77.97903456,400,2,2.9,21,6,1,Uttar Pradesh
3400513,Dhaba,North Indian,,,,,,,,Agra,27.15907189,77.99278691,200,1,2.9,21,2,1,Uttar Pradesh
18923311,Quick Bites,Bakery,,,,,,,,Agra,27.2027093,78.0037907,400,2,2.9,13,5,0,Uttar Pradesh
3400270,Casual Dining,North Indian,Continental,Chinese,,,,,,Agra,27.19918402,78.00586235,800,3,2.9,11,10,0,Uttar Pradesh
3400505,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.16645928,78.00030582,450,2,2.9,10,5,1,Uttar Pradesh
18691257,Quick Bites,Street Food,,,,,,,,Agra,27.15857162,77.99039975,150,1,2.9,16,1,0,Uttar Pradesh
3400247,Casual Dining,North Indian,,,,,,,,Agra,27.16801425,78.01450208,550,2,2.9,11,10,0,Uttar Pradesh
3401292,Quick Bites,North Indian,Beverages,Italian,,,,,,Agra,27.1637701,78.0523873,250,1,2.9,10,0,1,Uttar Pradesh
3400465,Dhaba,North Indian,,,,,,,,Agra,27.19625355,77.99848963,350,2,2.9,13,4,0,Uttar Pradesh
3400036,Quick Bites,North Indian,,,,,,,,Agra,27.20412751,77.95426872,700,2,3,145,8,0,Uttar Pradesh
3400477,Quick Bites,Mughlai,North Indian,,,,,,,Agra,27.2000819,78.0060672,600,2,3,66,7,0,Uttar Pradesh
3400457,Dhaba,North Indian,,,,,,,,Agra,27.195836,77.998213,300,1,4.1,361,9,0,Uttar Pradesh
3400297,Quick Bites,Mithai,Chinese,Fast Food,Street Food,South Indian,Bakery,,,Agra,27.21911438,78.00850466,250,1,3.9,417,52,0,Uttar Pradesh
3400934,Sweet Shop,Mithai,Street Food,South Indian,Chinese,,,,,Agra,27.20491592,77.95828432,300,1,4.3,159,9,0,Uttar Pradesh
3400067,Casual Dining,North Indian,,,,,,,,Agra,27.15861786,78.01107455,500,2,3.9,192,11,1,Uttar Pradesh
3401859,Quick Bites,North Indian,,,,,,,,Agra,27.2121799,78.0302668,300,1,3.9,151,5,1,Uttar Pradesh
3400970,Quick Bites,Tea,Street Food,,,,,,,Agra,27.20188063,78.00640482,200,1,3.9,155,20,1,Uttar Pradesh
18690442,Quick Bites,Beverages,Burger,Fast Food,Pizza,Sandwich,Wraps,,,Agra,27.199163,78.007098,300,1,3.9,177,16,1,Uttar Pradesh
3401085,Quick Bites,Mughlai,Afghan,,,,,,,Agra,27.20476146,77.95701731,300,1,3.9,91,6,0,Uttar Pradesh
3400269,Casual Dining,Biryani,Mughlai,,,,,,,Agra,27.1829675,78.00138272,600,2,3.7,125,2,1,Uttar Pradesh
3400812,Dessert Parlour,Desserts,,,,,,,,Agra,27.21055807,77.9995092,400,2,3.8,109,66,1,Uttar Pradesh
3400811,Quick Bites,Fast Food,,,,,,,,Agra,27.2110148,77.9894737,400,2,3.4,176,42,1,Uttar Pradesh
18886113,Quick Bites,Sandwich,Beverages,Continental,,,,,,Agra,27.200509,78.005896,250,1,4,90,90,1,Uttar Pradesh
3400230,Casual Dining,North Indian,,,,,,,,Agra,27.19544868,77.99826365,300,1,3.8,137,9,1,Uttar Pradesh
3400851,Quick Bites,Fast Food,,,,,,,,Agra,27.202061,78.0055973,400,2,3.8,126,124,1,Uttar Pradesh
3400302,Quick Bites,Mithai,Street Food,Fast Food,,,,,,Agra,27.2107811,78.01783673,300,1,3.9,116,18,1,Uttar Pradesh
19015710,Quick Bites,Pizza,Fast Food,,,,,,,Agra,27.186472,77.980745,400,2,3.7,76,8,1,Uttar Pradesh
3401142,Quick Bites,Fast Food,Pizza,Wraps,Beverages,,,,,Agra,27.204112,77.953933,500,2,3.6,135,27,1,Uttar Pradesh
3400963,Quick Bites,Fast Food,,,,,,,,Agra,27.21477235,78.02114658,300,1,3.7,164,13,1,Uttar Pradesh
18977166,Quick Bites,North Indian,,,,,,,,Agra,27.20471,78.016281,200,1,3.6,85,2,1,Uttar Pradesh
3400455,Dhaba,North Indian,,,,,,,,Agra,27.1999582,78.0044008,350,2,3.7,147,10,1,Uttar Pradesh
3401741,Quick Bites,Burger,Fast Food,,,,,,,Agra,27.2058125,77.9507837,250,1,4,108,8,1,Uttar Pradesh
3401656,Casual Dining,North Indian,Chinese,Mexican,Italian,,,,,Agra,27.15417542,78.05913118,1600,4,4.7,252,235,0,Uttar Pradesh
3400301,Casual Dining,South Indian,,,,,,,,Agra,27.2095398,78.01884,350,2,4.1,274,17,0,Uttar Pradesh
3400737,Casual Dining,Chinese,Thai,,,,,,,Agra,27.1968592,78.0032925,800,3,4.1,213,116,0,Uttar Pradesh
3401095,Casual Dining,North Indian,South Indian,Chinese,Beverages,Desserts,,,,Agra,27.21321862,78.02652542,600,2,3.9,151,91,0,Uttar Pradesh
3400947,Casual Dining,North Indian,,,,,,,,Agra,27.20567,77.9523642,600,2,3.7,112,75,0,Uttar Pradesh
3400020,Casual Dining,South Indian,North Indian,,,,,,,Agra,27.1584573,78.0343404,700,2,4,144,40,0,Uttar Pradesh
18923631,Casual Dining,Fast Food,Burger,Pizza,Sandwich,Beverages,,,,Agra,27.2146438,78.0064628,500,2,3.9,112,22,1,Uttar Pradesh
3400298,Casual Dining,North Indian,,,,,,,,Agra,27.21136641,78.00517067,350,2,3.6,136,7,0,Uttar Pradesh
3401387,Casual Dining,North Indian,,,,,,,,Agra,27.188828,77.987359,500,2,3.7,135,25,1,Uttar Pradesh
3400341,Casual Dining,North Indian,Mughlai,,,,,,,Agra,27.16139748,78.0115369,700,2,3.4,96,66,0,Uttar Pradesh
3401045,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.22996766,78.00326765,700,2,3.6,127,8,1,Uttar Pradesh
3400048,Casual Dining,Desserts,North Indian,South Indian,Chinese,Fast Food,Street Food,,,Agra,27.15976635,78.01072452,500,2,3.4,98,29,1,Uttar Pradesh
3400034,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.20664777,78.00478645,650,2,3.7,100,14,1,Uttar Pradesh
18343879,Casual Dining,South Indian,North Indian,Street Food,Chinese,Desserts,Beverages,,,Agra,27.21084878,77.99013656,600,2,3.5,102,18,1,Uttar Pradesh
3400267,Casual Dining,North Indian,,,,,,,,Agra,27.18285506,78.00222527,600,2,3.9,114,6,0,Uttar Pradesh
3400347,Casual Dining,North Indian,South Indian,Chinese,Desserts,Beverages,,,,Agra,27.19624222,78.00179075,600,2,3.9,85,7,1,Uttar Pradesh
3400117,Casual Dining,North Indian,,,,,,,,Agra,27.20684398,78.01620729,150,1,4,72,5,1,Uttar Pradesh
19017056,Café,North Indian,,,,,,,,Agra,27.20619185,78.00328776,500,2,3.6,34,54,1,Uttar Pradesh
3400907,Casual Dining,North Indian,,,,,,,,Agra,27.208507,78.053068,400,2,3.7,108,16,0,Uttar Pradesh
3401560,Casual Dining,North Indian,South Indian,Fast Food,,,,,,Agra,27.2109224,78.0156711,500,2,3.8,73,3,1,Uttar Pradesh
3400443,Casual Dining,North Indian,South Indian,Chinese,,,,,,Agra,27.16736704,78.00903998,600,2,3.6,58,40,1,Uttar Pradesh
19049083,Casual Dining,North Indian,South Indian,Chinese,Street Food,Fast Food,Beverages,,,Agra,27.198617,78.003468,600,2,3.6,41,14,1,Uttar Pradesh
18404297,Casual Dining,North Indian,South Indian,Chinese,Continental,,,,,Agra,27.16684079,78.01911514,500,2,3.8,56,36,1,Uttar Pradesh
18397700,Casual Dining,North Indian,Continental,Cafe,,,,,,Agra,27.19915778,78.00580334,800,3,4,67,38,1,Uttar Pradesh
18865931,Casual Dining,North Indian,South Indian,Continental,,,,,,Agra,27.2100133,78.0193884,500,2,3.7,83,0,1,Uttar Pradesh
3400179,Casual Dining,North Indian,South Indian,,,,,,,Agra,27.22193036,78.01020619,650,2,3.7,83,24,1,Uttar Pradesh
3400300,Casual Dining,South Indian,Chinese,North Indian,,,,,,Agra,27.20958692,78.01833898,550,2,3.7,77,14,0,Uttar Pradesh
3400049,Casual Dining,South Indian,,,,,,,,Agra,27.15883324,78.01293936,400,2,3.6,71,21,0,Uttar Pradesh
3401937,Casual Dining,North Indian,Continental,,,,,,,Agra,27.1576394,78.0459265,900,3,4,32,65,1,Uttar Pradesh
3400122,Casual Dining,North Indian,,,,,,,,Agra,27.19923859,78.00469089,200,1,3.7,67,18,0,Uttar Pradesh
3400111,Casual Dining,North Indian,Chinese,Continental,South Indian,,,,,Agra,27.16111827,78.03356923,900,3,3.7,57,41,0,Uttar Pradesh
3401625,Café,Cafe,Italian,North Indian,Chinese,,,,,Agra,27.2052808,77.9545855,600,2,3.6,49,27,1,Uttar Pradesh
3400077,Casual Dining,Chinese,,,,,,,,Agra,27.15820857,78.04559223,800,3,3.5,49,38,1,Uttar Pradesh
18862006,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.1586041,78.0507886,800,3,3.9,45,58,0,Uttar Pradesh
3400689,Casual Dining,North Indian,,,,,,,,Agra,27.21200658,78.02626558,1000,3,3.5,83,1,0,Uttar Pradesh
18866124,Casual Dining,North Indian,,,,,,,,Agra,27.1621886,78.0338646,400,2,3.6,26,7,0,Uttar Pradesh
3401915,Casual Dining,North Indian,South Indian,Chinese,,,,,,Agra,27.1574896,78.0116848,300,1,3.5,56,22,1,Uttar Pradesh
3401030,Casual Dining,North Indian,Chinese,,,,,,,Agra,27.20578334,77.97175471,600,2,3.7,56,10,1,Uttar Pradesh
3401788,Casual Dining,North Indian,South Indian,Chinese,,,,,,Agra,27.2050409,78.0479626,400,2,3.5,45,12,1,Uttar Pradesh
3400066,Casual Dining,North Indian,,,,,,,,Agra,27.15759942,78.01134646,350,2,3.8,60,16,0,Uttar Pradesh
3401238,Casual Dining,North Indian,Chinese,Continental,,,,,,Agra,27.2073946,78.029056,400,2,3.2,54,3,1,Uttar Pradesh
3401325,Casual Dining,North Indian,Chinese,Continental,,,,,,Agra,27.2067645,77.9717393,500,2,3.3,39,23,1,Uttar Pradesh
3400222,Casual Dining,North Indian,Mughlai,,,,,,,Agra,27.157603,78.04794587,1000,3,3.4,44,34,1,Uttar Pradesh
3400064,Casual Dining,North Indian,Chinese,Fast Food,South Indian,,,,,Agra,27.19853662,78.00391573,850,3,3.9,62,4,1,Uttar Pradesh
3400052,Casual Dining,North Indian,South Indian,Chinese,,,,,,Agra,27.21484122,78.01766876,850,3,3.5,51,6,1,Uttar Pradesh
18964755,Lounge,North Indian,,,,,,,,Agra,27.179304,78.005716,800,3,3.8,34,81,1,Uttar Pradesh
3400614,Lounge,North Indian,Chinese,Italian,,,,,,Agra,27.157834,78.051768,500,2,4,52,80,0,Uttar Pradesh
3400611,Quick Bites,Pizza,Fast Food,,,,,,,Agra,27.21294252,78.02654894,400,2,3.5,490,17,0,Uttar Pradesh
3401296,Quick Bites,North Indian,Fast Food,,,,,,,Agra,27.19037418,77.96454594,300,1,3.9,168,9,1,Uttar Pradesh
3400918,Bakery,Bakery,Fast Food,,,,,,,Agra,27.2030248,78.0017351,150,1,3.3,105,123,1,Uttar Pradesh
18885379,Quick Bites,North Indian,Chinese,South Indian,,,,,,Agra,27.21470586,78.01879261,250,1,3.8,113,24,1,Uttar Pradesh
3400742,Quick Bites,Chinese,South Indian,,,,,,,Agra,27.2083279,77.98932468,300,1,3.8,149,22,1,Uttar Pradesh
3401206,Quick Bites,Italian,Fast Food,Beverages,,,,,,Agra,27.20153532,78.0075632,220,1,3.8,153,46,1,Uttar Pradesh
3401556,Quick Bites,Fast Food,,,,,,,,Agra,27.1699886,77.9834998,400,2,3.9,102,12,1,Uttar Pradesh
3401295,Quick Bites,South Indian,,,,,,,,Agra,27.20449279,77.95515116,500,2,3.9,123,30,1,Uttar Pradesh
3401333,Quick Bites,Rolls,Chinese,Momos,,,,,,Agra,27.20592915,77.99811177,400,2,3.7,125,8,0,Uttar Pradesh
19060078,Quick Bites,Rolls,Fast Food,,,,,,,Agra,27.201657,78.007777,250,1,3.7,64,22,0,Uttar Pradesh
18894892,Quick Bites,Fast Food,,,,,,,,Agra,27.186336,77.9794338,200,1,3.7,117,9,1,Uttar Pradesh
3401090,Quick Bites,Burger,Chinese,Rolls,,,,,,Agra,27.212818,78.026351,500,2,3.6,154,5,1,Uttar Pradesh
3401050,Quick Bites,Pizza,Fast Food,Bakery,,,,,,Agra,27.20361969,77.99900293,500,2,3.9,123,19,1,Uttar Pradesh
3401103,Quick Bites,Sandwich,Burger,South Indian,Salad,Beverages,,,,Agra,27.18570443,77.98649961,400,2,3.8,100,39,0,Uttar Pradesh
3400376,Quick Bites,Fast Food,,,,,,,,Agra,27.18297167,77.97948617,250,1,3.7,123,11,1,Uttar Pradesh
3401813,Quick Bites,North Indian,,,,,,,,Agra,27.152877,78.034049,250,1,3.7,79,3,1,Uttar Pradesh
3400330,Dessert Parlour,Ice Cream,Desserts,Fast Food,,,,,,Agra,27.1925108,78.0010512,400,2,3.9,62,73,1,Uttar Pradesh
3401046,Quick Bites,Fast Food,,,,,,,,Agra,27.19894308,78.00864445,400,2,3.7,123,29,1,Uttar Pradesh
3401312,Quick Bites,North Indian,South Indian,,,,,,,Agra,27.1799367,78.0026685,250,1,3.8,117,4,1,Uttar Pradesh
3400790,Quick Bites,North Indian,,,,,,,,Agra,27.2296912,78.0062924,350,2,3.7,112,4,1,Uttar Pradesh
18862859,Quick Bites,Fast Food,Pizza,Burger,,,,,,Agra,27.210266,78.030016,200,1,3.8,82,4,1,Uttar Pradesh
3400658,Quick Bites,Continental,North Indian,Chinese,,,,,,Agra,27.16464118,78.05562403,350,2,3.9,77,43,0,Uttar Pradesh
3400886,Quick Bites,North Indian,,,,,,,,Agra,27.2062995,77.97189351,400,2,3.6,60,18,1,Uttar Pradesh
3400303,Quick Bites,Street Food,Beverages,,,,,,,Agra,27.2141965,78.0229326,150,1,3.6,104,12,1,Uttar Pradesh
3400259,Quick Bites,Fast Food,South Indian,,,,,,,Agra,27.16044291,78.01158082,200,1,3.8,84,9,0,Uttar Pradesh
3401467,Quick Bites,Fast Food,Beverages,Italian,,,,,,Agra,27.1830898,77.9785142,250,1,3.9,67,17,1,Uttar Pradesh
3400860,Quick Bites,North Indian,Fast Food,,,,,,,Agra,27.18363527,77.97854338,450,2,3.5,91,10,1,Uttar Pradesh
3401407,Quick Bites,Fast Food,,,,,,,,Agra,27.21432191,78.02602355,150,1,3.6,85,10,1,Uttar Pradesh
3401843,Quick Bites,North Indian,Biryani,Chinese,Rolls,,,,,Agra,27.1881178,77.9873236,300,1,3.6,82,4,0,Uttar Pradesh
3401237,Quick Bites,Chinese,South Indian,North Indian,Fast Food,Desserts,Beverages,,,Agra,27.1688742,78.04177646,300,1,3.7,58,29,0,Uttar Pradesh
3400307,Sweet Shop,Mithai,North Indian,Street Food,Chinese,South Indian,,,,Agra,27.14860278,78.03839167,300,1,3.6,68,24,1,Uttar Pradesh
3400371,Bar,North Indian,Continental,,,,,,,Agra,27.157261,78.050843,1000,3,3.9,52,25,0,Uttar Pradesh
3401232,Café,Cafe,North Indian,Mughlai,Italian,Chinese,,,,Agra,27.204123,77.953382,500,2,3.8,175,44,0,Uttar Pradesh
3400272,Café,Beverages,Cafe,Sandwich,Fast Food,,,,,Agra,27.203466,77.999749,500,2,3.9,109,23,1,Uttar Pradesh
3401231,Café,Fast Food,Beverages,,,,,,,Agra,27.20603202,77.95289777,300,1,3.8,88,97,1,Uttar Pradesh
3400258,Café,Beverages,Cafe,Sandwich,Fast Food,,,,,Agra,27.159496,78.009561,500,2,3.8,61,35,1,Uttar Pradesh
3400792,Café,Cafe,,,,,,,,Agra,27.2123536,78.0180134,500,2,3.1,61,77,1,Uttar Pradesh
3401328,Café,Cafe,,,,,,,,Agra,27.1609503,78.0114128,250,1,4,43,39,1,Uttar Pradesh
3400534,Café,Cafe,,,,,,,,Agra,27.16145744,78.01158953,600,2,3.5,81,35,0,Uttar Pradesh
3400166,Café,Cafe,,,,,,,,Agra,27.16143775,78.03506691,500,2,4,65,50,0,Uttar Pradesh
3401107,Quick Bites,Cafe,Chinese,Continental,,,,,,Agra,27.15837444,78.04536425,400,2,3.5,71,14,1,Uttar Pradesh
3400895,Café,Cafe,Fast Food,Chinese,,,,,,Agra,27.1552609,78.05056907,750,3,3.6,52,24,1,Uttar Pradesh
18933723,Café,North Indian,Chinese,Italian,Continental,,,,,Agra,27.1604026,78.0427521,500,2,3.7,27,60,1,Uttar Pradesh
19054992,Café,Bakery,,,,,,,,Agra,27.20944976,78.00959364,300,1,3.8,22,35,1,Uttar Pradesh
3400563,Café,Beverages,Cafe,Sandwich,Fast Food,,,,,Agra,27.16415,78.037992,500,2,3.8,29,25,0,Uttar Pradesh
18963333,Café,Cafe,,,,,,,,Agra,27.2280656,77.9966057,220,1,3.7,35,67,1,Uttar Pradesh
18961279,Café,Cafe,,,,,,,,Agra,27.205681,77.953887,400,2,3.5,10,46,1,Uttar Pradesh
18691446,Café,Cafe,,,,,,,,Agra,27.16373616,78.05350039,700,2,3.6,30,8,0,Uttar Pradesh
19007144,Café,Cafe,North Indian,,,,,,,Agra,27.160125,78.053788,400,2,3.5,18,33,1,Uttar Pradesh
3400075,Café,Cafe,Bakery,,,,,,,Agra,27.16331466,78.05725817,1000,3,3,19,10,0,Uttar Pradesh
18924437,Café,Cafe,Italian,North Indian,Chinese,,,,,Agra,27.1597516,78.0340811,600,2,3.4,16,2,0,Uttar Pradesh
3400927,Café,Cafe,North Indian,Chinese,Continental,,,,,Agra,27.16789434,78.05109713,700,2,3.2,22,3,0,Uttar Pradesh
3401082,Quick Bites,Cafe,,,,,,,,Agra,27.1604617,78.04240275,350,2,3.1,10,5,0,Uttar Pradesh
3400154,Dessert Parlour,Desserts,Bakery,,,,,,,Agra,27.16160212,78.03445838,200,1,3.8,68,59,0,Uttar Pradesh
3401664,Dessert Parlour,Ice Cream,Desserts,Beverages,,,,,,Agra,27.2010234,78.0066573,400,2,3.9,57,50,1,Uttar Pradesh
18889960,Dessert Parlour,Mithai,Desserts,,,,,,,Agra,27.1796963,77.9589425,300,1,3.8,45,3,1,Uttar Pradesh
3400155,Dessert Parlour,Bakery,Fast Food,,,,,,,Agra,27.19974881,78.00615773,250,1,3.6,57,19,1,Uttar Pradesh
3400814,Dessert Parlour,Ice Cream,,,,,,,,Agra,27.15939257,78.01050626,200,1,4,45,17,1,Uttar Pradesh
3400245,Dessert Parlour,Bakery,Fast Food,,,,,,,Agra,27.16736011,78.0090069,200,1,3.8,66,16,1,Uttar Pradesh
3401414,Dessert Parlour,Ice Cream,Desserts,Beverages,,,,,,Agra,27.159265,78.0101638,200,1,3.4,35,3,1,Uttar Pradesh
3401313,Dessert Parlour,Ice Cream,,,,,,,,Agra,27.2169061,78.0163885,200,1,3.4,41,1,1,Uttar Pradesh
19005577,Dessert Parlour,Desserts,Bakery,Fast Food,South Indian,,,,,Agra,27.212407,77.9615038,300,1,3.4,16,15,1,Uttar Pradesh
3401289,Quick Bites,Mithai,Street Food,Fast Food,,,,,,Agra,27.20505875,77.95364711,300,1,3.5,11,1,1,Uttar Pradesh
3400335,Dessert Parlour,Desserts,,,,,,,,Agra,27.20795738,78.02571237,200,1,3.6,33,2,0,Uttar Pradesh
3401269,Dessert Parlour,Desserts,,,,,,,,Agra,27.1613268,78.0347925,200,1,3.4,20,10,0,Uttar Pradesh
3401263,Dessert Parlour,Desserts,,,,,,,,Agra,27.2162239,78.0208408,200,1,3.6,17,10,0,Uttar Pradesh
18989977,Dessert Parlour,Ice Cream,Beverages,Juices,,,,,,Agra,27.1837902,77.9755182,200,1,3.5,14,2,1,Uttar Pradesh
3400253,Dessert Parlour,Ice Cream,Desserts,,,,,,,Agra,27.15911514,78.01160797,200,1,3.4,15,3,0,Uttar Pradesh
3401837,Bakery,Bakery,Fast Food,,,,,,,Agra,27.210687,78.0262524,200,1,3.3,101,10,1,Uttar Pradesh
18244888,Bakery,Bakery,Desserts,,,,,,,Agra,27.17972999,78.01622339,250,1,3.6,47,165,0,Uttar Pradesh
18690859,Bakery,Bakery,Fast Food,,,,,,,Agra,27.20230556,78.00865889,500,2,3.7,93,9,0,Uttar Pradesh
3401749,Bakery,Bakery,Fast Food,,,,,,,Agra,27.176469,77.989062,300,1,3.9,63,1,1,Uttar Pradesh
3401930,Bakery,Bakery,,,,,,,,Agra,27.2052618,78.0137972,300,1,3.9,60,5,1,Uttar Pradesh
3401351,Bakery,Bakery,,,,,,,,Agra,27.21626344,78.02095782,500,2,3.8,65,30,0,Uttar Pradesh
18953499,Bakery,Bakery,,,,,,,,Agra,27.1941391,78.0103615,200,1,3.5,40,21,1,Uttar Pradesh
3401236,Bakery,Bakery,,,,,,,,Agra,27.1970093,77.9962656,200,1,3.6,77,4,1,Uttar Pradesh
3401658,Bakery,Bakery,Desserts,,,,,,,Agra,27.2153786,78.0165234,300,1,3.7,54,24,1,Uttar Pradesh
3401285,Bakery,Bakery,Fast Food,,,,,,,Agra,27.2276979,77.9963551,500,2,3.6,51,2,1,Uttar Pradesh
3401848,Bakery,Bakery,Desserts,Fast Food,,,,,,Agra,27.2015356,78.0075673,300,1,3.5,40,14,1,Uttar Pradesh
18858272,Bakery,Bakery,,,,,,,,Agra,27.2127168,78.0304304,250,1,3.6,33,7,1,Uttar Pradesh
3400922,Bakery,Bakery,Desserts,,,,,,,Agra,27.16513695,78.01499493,200,1,3.7,21,27,1,Uttar Pradesh
3401800,Quick Bites,Fast Food,,,,,,,,Agra,27.2302577,78.0011624,200,1,3.6,31,2,0,Uttar Pradesh
3401249,Bakery,Fast Food,Bakery,,,,,,,Agra,27.2054846,77.9694265,250,1,3.3,31,0,0,Uttar Pradesh
3401688,Bakery,Bakery,Fast Food,,,,,,,Agra,27.2236798,77.9417454,250,1,3.4,31,2,1,Uttar Pradesh
